review_id,puskesmas_id,puskesmas_name,puskesmas_title,wilayah,rating,review_text,reviewer_name,review_url,puskesmas_url,source_file,text_length,is_empty_text,is_very_short,has_rating,emoji_saja
PKM_SBY_045_R0226_be2d3389,PKM_SBY_045,Medokan Ayu,Puskesmas Medokan Ayu,Surabaya,5,👍🏻,Zhafirah Adriany,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21sSVh6WmxkMHRzVDJKU1UxcFhabk5vYmpGVlZVRRAB!2m1!1s0x0:0xe1e1eff3f58dd482!3m1!1s2@1:CAIQACodChtycF9oOmlIXzZld0tsT2JSU1pXZnNobjFVVUE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Medokan%20Ayu&query_place_id=ChIJV_PwLJj61y0RgtSN9fPv4eE,PuskesmasMedokanAyu.csv,2,False,True,True,True
PKM_SBY_045_R0743_1c8b2f53,PKM_SBY_045,Medokan Ayu,Puskesmas Medokan Ayu,Surabaya,5,👍,Nilasari Widyakartika,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNIaE52WlZ3EAE!2m1!1s0x0:0xe1e1eff3f58dd482!3m1!1s2@1:CIHM0ogKEICAgICHhNvZVw%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Medokan%20Ayu&query_place_id=ChIJV_PwLJj61y0RgtSN9fPv4eE,PuskesmasMedokanAyu.csv,1,False,True,True,True
PKM_SBY_046_R0162_ec7a6be8,PKM_SBY_046,Mojo,Puskesmas Mojo Surabaya,Surabaya,5,🇮🇩,"Singgih Tomi Gumilang, SH, MH.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VQSE5ucmlDNGFMcWVREAE!2m1!1s0x0:0x3a3a9a6547e6ad77!3m1!1s2@1:CIHM0ogKEPHNnriC4aLqeQ%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Mojo%20Surabaya&query_place_id=ChIJ83eyNin61y0Rd63mR2WaOjo,PuskesmasMojo.csv,2,False,True,True,True
PKM_SBY_046_R0458_120ac492,PKM_SBY_046,Mojo,Puskesmas Mojo Surabaya,Surabaya,5,👌👍,Satrio Eko,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURveHF1aC1BRRAB!2m1!1s0x0:0x3a3a9a6547e6ad77!3m1!1s2@1:CIHM0ogKEICAgMDoxquh-AE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Mojo%20Surabaya&query_place_id=ChIJ83eyNin61y0Rd63mR2WaOjo,PuskesmasMojo.csv,2,False,True,True,True
PKM_SBY_047_R0080_1c72128b,PKM_SBY_047,Pacar Keling,Puskesmas Pacar Keling Surabaya,Surabaya,5,👍👍👍,Rian Niawan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2w5SVVXMHlRa2hrWkZoQ1RXc3pSVFYxYVhsaGFGRRAB!2m1!1s0x0:0x27ef539dff406129!3m1!1s2@1:CAIQACodChtycF9oOl9IUW0yQkhkZFhCTWszRTV1aXlhaFE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Pacar%20Keling%20Surabaya&query_place_id=ChIJvXFkQXj51y0RKWFA_51T7yc,PuskesmasPacarKeling.csv,3,False,True,True,True
PKM_SBY_047_R0297_9afc0a45,PKM_SBY_047,Pacar Keling,Puskesmas Pacar Keling Surabaya,Surabaya,5,👍🏻,Dwi Sari Kinanti,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURaaDYzYXdnRRAB!2m1!1s0x0:0x27ef539dff406129!3m1!1s2@1:CIHM0ogKEICAgIDZh63awgE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Pacar%20Keling%20Surabaya&query_place_id=ChIJvXFkQXj51y0RKWFA_51T7yc,PuskesmasPacarKeling.csv,2,False,True,True,True
PKM_SBY_048_R0157_7c7d4704,PKM_SBY_048,Pegirian,Pegirian Public Health Center,Surabaya,5,❤️❤️❤️,Fhira Phesekz027,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNLaGJLYjBBRRAB!2m1!1s0x0:0xfeab5f920327b790!3m1!1s2@1:CIHM0ogKEICAgICKhbKb0AE%7C%7C?hl=en,https://www.google.com/maps/search/?api=1&query=Pegirian%20Public%20Health%20Center&query_place_id=ChIJm-vcReL41y0RkLcnA5Jfq_4,PuskesmasPegirian.csv,6,False,True,True,True
PKM_SBY_050_R0206_ba0becc8,PKM_SBY_050,Perak Timur,Puskesmas Perak Timur,Surabaya,5,👍👍👍,rini ariestanty,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VPN3NvYmI2Z0syeG53RRAB!2m1!1s0x0:0x8bbdcca093e4082!3m1!1s2@1:CIHM0ogKEO7sobb6gK2xnwE%7C%7C?hl=en,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Perak%20Timur&query_place_id=ChIJG-aOj9741y0RgkA-Ccrcuwg,PuskesmasPerakTimur.csv,3,False,True,True,True
PKM_SBY_051_R0083_f1230f77,PKM_SBY_051,Pucangsewu,Puskesmas Pucang Sewu,Surabaya,5,👍,Dehan Ibnu,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21OQ1ZWbEtlRGRuY3pONWJFdFVlRnBWYVhWTmMyYxAB!2m1!1s0x0:0x7863d4240fa0fda2!3m1!1s2@1:CAIQACodChtycF9oOmNCVVlKeDdnczN5bEtUeFpVaXVNc2c%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Pucang%20Sewu&query_place_id=ChIJwQsYH7b71y0Rov2gDyTUY3g,PuskesmasPucangsewu.csv,1,False,True,True,True
PKM_SBY_051_R0325_ae960656,PKM_SBY_051,Pucangsewu,Puskesmas Pucang Sewu,Surabaya,5,👍👍,kawan tiga,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSellIYk13EAE!2m1!1s0x0:0x7863d4240fa0fda2!3m1!1s2@1:CIHM0ogKEICAgIDRzYHbMw%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Pucang%20Sewu&query_place_id=ChIJwQsYH7b71y0Rov2gDyTUY3g,PuskesmasPucangsewu.csv,2,False,True,True,True
PKM_SBY_052_R0114_1a2f0075,PKM_SBY_052,Rangkah,Puskesmas Rangkah Surabaya,Surabaya,5,👍🏻👍🏻,hafizh nahar,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pCeFNtMXlVRkV6VUhkcmRrUXRlRzR5VUZKNFRsRRAB!2m1!1s0x0:0xbe8a7204b21e0364!3m1!1s2@1:CAIQACodChtycF9oOjBxSm1yUFEzUHdrdkQteG4yUFJ4TlE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Rangkah%20Surabaya&query_place_id=ChIJ11eSLKD51y0RZAMesgRyir4,PuskesmasRangkah.csv,4,False,True,True,True
PKM_SBY_052_R0227_8861415e,PKM_SBY_052,Rangkah,Puskesmas Rangkah Surabaya,Surabaya,1,👎,Alfakhrul Zakaria,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT205SWEyWnhiVXRCYjNNelpqVkhaazFtUW5WNFEwRRAB!2m1!1s0x0:0xbe8a7204b21e0364!3m1!1s2@1:CAIQACodChtycF9oOm9Ia2ZxbUtBb3MzZjVHZk1mQnV4Q0E%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Rangkah%20Surabaya&query_place_id=ChIJ11eSLKD51y0RZAMesgRyir4,PuskesmasRangkah.csv,1,False,True,True,True
PKM_SBY_053_R0408_48b11a6a,PKM_SBY_053,Sememi,Puskesmas Sememi,Surabaya,5,👍,Widya Nugraeni,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURBcXZ5dzdnRRAB!2m1!1s0x0:0x8b5f02494beaf2c0!3m1!1s2@1:CIHM0ogKEICAgMDAqvyw7gE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Sememi&query_place_id=ChIJTfvU0mP51y0RwPLqS0kCX4s,PuskesmasSememi.csv,1,False,True,True,True
PKM_SBY_059_R0984_d78c6af9,PKM_SBY_059,Tanah Kali Kedinding,Puskesmas Tanah Kali Kedinding,Surabaya,5,👌🏻👍,Zaitun Firdaus,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURPdDVyODR3RRAB!2m1!1s0x0:0x9810d2f3256edfba!3m1!1s2@1:CIHM0ogKEICAgIDOt5r84wE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Tanah%20Kali%20Kedinding&query_place_id=ChIJyzIAYqv51y0Rut9uJfPSEJg,PuskesmasTanahKaliKedinding.csv,3,False,True,True,True
PKM_SBY_060_R0199_3a54bfd1,PKM_SBY_060,Tanjungsari,Puskesmas Tanjungsari,Surabaya,5,👍👍👍,Aldisa Rahma,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNQZ1lDbUJREAE!2m1!1s0x0:0x812d2eab37336fe5!3m1!1s2@1:CIHM0ogKEICAgICPgYCmBQ%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Tanjungsari&query_place_id=ChIJNyqXJ5j-1y0R5W8zN6suLYE,PuskesmasTanjungsari.csv,3,False,True,True,True
PKM_SBY_060_R0445_25330370,PKM_SBY_060,Tanjungsari,Puskesmas Tanjungsari,Surabaya,5,👍🏻,YhondafisikkoespragaGoLD Viceroys,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQyc3NhTF93RRAB!2m1!1s0x0:0x812d2eab37336fe5!3m1!1s2@1:CIHM0ogKEICAgID2ssaL_wE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Tanjungsari&query_place_id=ChIJNyqXJ5j-1y0R5W8zN6suLYE,PuskesmasTanjungsari.csv,2,False,True,True,True
PKM_SBY_060_R0507_b39ebd19,PKM_SBY_060,Tanjungsari,Puskesmas Tanjungsari,Surabaya,5,💪👀,Annisa Firanti Rahmaningrum,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMwdWNyT0FnEAE!2m1!1s0x0:0x812d2eab37336fe5!3m1!1s2@1:CIHM0ogKEICAgIC0ucrOAg%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Tanjungsari&query_place_id=ChIJNyqXJ5j-1y0R5W8zN6suLYE,PuskesmasTanjungsari.csv,2,False,True,True,True
PKM_SBY_062_R0110_d6d0da87,PKM_SBY_062,Tenggilis,Puskesmas Tenggilis,Surabaya,5,👍👍👍👍👍,Shafa Liaa,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkRFZqaEZjazFuZWtOM1duUmZkSGxzYURkM09HYxAB!2m1!1s0x0:0x4ab59b0f0486103!3m1!1s2@1:CAIQACodChtycF9oOkdDVjhFck1nekN3WnRfdHlsaDd3OGc%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Tenggilis&query_place_id=ChIJp7dUFx771y0RA2FI8LBZqwQ,PuskesmasTenggilis.csv,5,False,True,True,True
PKM_SBY_062_R0410_11345584,PKM_SBY_062,Tenggilis,Puskesmas Tenggilis,Surabaya,5,👍👍👍👍👍,Tutik Lestari,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNENnUyLTVnRRAB!2m1!1s0x0:0x4ab59b0f0486103!3m1!1s2@1:CIHM0ogKEICAgICD6u2-5gE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Tenggilis&query_place_id=ChIJp7dUFx771y0RA2FI8LBZqwQ,PuskesmasTenggilis.csv,5,False,True,True,True
PKM_SBY_063_R0502_3ea5a91a,PKM_SBY_063,Wonokusumo,Wonokusumo Public Health Center,Surabaya,4,❤️❤️,Mirza Fira,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNUaE5LNmNREAE!2m1!1s0x0:0x89100118c603a306!3m1!1s2@1:CIHM0ogKEICAgICThNK6cQ%7C%7C?hl=en,https://www.google.com/maps/search/?api=1&query=Wonokusumo%20Public%20Health%20Center&query_place_id=ChIJB4jUFfv41y0RBqMDxhgBEIk,PuskesmasWonokusumo.csv,4,False,True,True,True
PKM_SBY_063_R0551_96b4e3f1,PKM_SBY_063,Wonokusumo,Wonokusumo Public Health Center,Surabaya,4,👍🏻👍🏻👍🏻,wen,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNqdzVTRUdnEAE!2m1!1s0x0:0x89100118c603a306!3m1!1s2@1:CIHM0ogKEICAgICjw5SEGg%7C%7C?hl=en,https://www.google.com/maps/search/?api=1&query=Wonokusumo%20Public%20Health%20Center&query_place_id=ChIJB4jUFfv41y0RBqMDxhgBEIk,PuskesmasWonokusumo.csv,6,False,True,True,True
PKM_SMG_001_R0247_82e0a071,PKM_SMG_001,Bandarharjo,Puskesmas Bandarharjo Dadapsari (Pusat),Semarang,5,👍🏻,kendra paramitha,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURGMnN6NHZnRRAB!2m1!1s0x0:0x59794b388120e827!3m1!1s2@1:CIHM0ogKEICAgIDF2sz4vgE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Bandarharjo%20Dadapsari%20(Pusat)&query_place_id=ChIJ7yrjL6b0cC4RJ-gggThLeVk,Puskesmas Bandarharjo.csv,2,False,True,True,True
PKM_SMG_002_R0097_bcc6655a,PKM_SMG_002,Bangetayu,Puskesmas Bangetayu,Semarang,5,👍🏼👍🏼👍🏼,Zaimatul Zahro,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT204eU0xWlFTSGhXVjJWU1VFVm5PVzVCUXpKeGRuYxAB!2m1!1s0x0:0xec973c8d7d99f431!3m1!1s2@1:CAIQACodChtycF9oOm8yM1ZQSHhWV2VSUEVnOW5BQzJxdnc%7C%7C?hl=en,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Bangetayu&query_place_id=ChIJQecYDtSMcC4RMfSZfY08l-w,Puskesmas Bangetayu.csv,6,False,True,True,True
PKM_SMG_002_R0555_b8b12b9f,PKM_SMG_002,Bangetayu,Puskesmas Bangetayu,Semarang,5,👍👍,Aris Maulana,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUROdVpXMXVBRRAB!2m1!1s0x0:0xec973c8d7d99f431!3m1!1s2@1:CIHM0ogKEICAgIDNuZW1uAE%7C%7C?hl=en,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Bangetayu&query_place_id=ChIJQecYDtSMcC4RMfSZfY08l-w,Puskesmas Bangetayu.csv,2,False,True,True,True
PKM_SMG_003_R0130_2fbccd6c,PKM_SMG_003,Bugangan,Puskesmas Bugangan,Semarang,5,👍,Monica Bintari,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t4RWNVMDJkVzlHV2paMGVrRTBWV1ZzZEdseFRGRRAB!2m1!1s0x0:0x5ca6dcd41475e896!3m1!1s2@1:CAIQACodChtycF9oOkxEcU02dW9GWjZ0ekE0VWVsdGlxTFE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Bugangan&query_place_id=ChIJh3bu40zzcC4Rluh1FNTcplw,Puskesmas Bugangan.csv,1,False,True,True,True
PKM_SMG_003_R0392_4b45ff2a,PKM_SMG_003,Bugangan,Puskesmas Bugangan,Semarang,5,👍👍👍,ISABELLA DIAH AYU,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xOa1MwNUJSMTlKVERKTVJuQTVVREZ5VkVGU2JtYxAB!2m1!1s0x0:0x5ca6dcd41475e896!3m1!1s2@1:CAIQACodChtycF9oOlNkS05BR19JTDJMRnA5UDFyVEFSbmc%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Bugangan&query_place_id=ChIJh3bu40zzcC4Rluh1FNTcplw,Puskesmas Bugangan.csv,3,False,True,True,True
PKM_SMG_003_R0538_3af94df6,PKM_SMG_003,Bugangan,Puskesmas Bugangan,Semarang,5,👍👍👍👍👍,Johan Rhemawan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNBNmJlNEpnEAE!2m1!1s0x0:0x5ca6dcd41475e896!3m1!1s2@1:CIHM0ogKEICAgMCA6be4Jg%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Bugangan&query_place_id=ChIJh3bu40zzcC4Rluh1FNTcplw,Puskesmas Bugangan.csv,5,False,True,True,True
PKM_SMG_003_R1012_eaee711f,PKM_SMG_003,Bugangan,Puskesmas Bugangan,Semarang,5,👍👍👍👍,Melisa Esti,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNHbTZyQ0ZBEAE!2m1!1s0x0:0x5ca6dcd41475e896!3m1!1s2@1:CIHM0ogKEICAgICGm6rCFA%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Bugangan&query_place_id=ChIJh3bu40zzcC4Rluh1FNTcplw,Puskesmas Bugangan.csv,4,False,True,True,True
PKM_SMG_004_R0079_5848eebd,PKM_SMG_004,Bulu Lor,Puskesmas Bulu Lor,Semarang,5,👍,Sakdiyati 05,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25KdlVWSjNjM0Z4UkZkUmNrSk9Sa001YzJOcVMwRRAB!2m1!1s0x0:0xd1c4a924e911f665!3m1!1s2@1:CAIQACodChtycF9oOnJvUVJ3c3FxRFdRckJORkM5c2NqS0E%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Bulu%20Lor&query_place_id=ChIJgyYMxLT0cC4RZfYR6SSpxNE,Puskesmas Bulu Lor.csv,1,False,True,True,True
PKM_SMG_004_R0356_5e6fa6b1,PKM_SMG_004,Bulu Lor,Puskesmas Bulu Lor,Semarang,5,👍,Bariq Amru Najmuddin,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNScmRudmJnEAE!2m1!1s0x0:0xd1c4a924e911f665!3m1!1s2@1:CIHM0ogKEICAgICRrdnvbg%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Bulu%20Lor&query_place_id=ChIJgyYMxLT0cC4RZfYR6SSpxNE,Puskesmas Bulu Lor.csv,1,False,True,True,True
PKM_SMG_004_R0359_bef1b10e,PKM_SMG_004,Bulu Lor,Puskesmas Bulu Lor,Semarang,5,😍😍😍😍😍,CINDY APRILIA,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoNU5mdW5BRRAB!2m1!1s0x0:0xd1c4a924e911f665!3m1!1s2@1:CIHM0ogKEICAgIDh5NfunAE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Bulu%20Lor&query_place_id=ChIJgyYMxLT0cC4RZfYR6SSpxNE,Puskesmas Bulu Lor.csv,5,False,True,True,True
PKM_SMG_005_R0305_6c49c86f,PKM_SMG_005,Candilama,Puskesmas Candilama,Semarang,5,👍👍,Rivalian Saputra,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNick1QME5nEAE!2m1!1s0x0:0x92f4c1264dfc1174!3m1!1s2@1:CIHM0ogKEICAgICbrMP0Ng%7C%7C?hl=en,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Candilama&query_place_id=ChIJfTcYIX6McC4RdBH8TSbB9JI,Puskesmas Candilama.csv,2,False,True,True,True
PKM_SMG_005_R0306_17af8ce3,PKM_SMG_005,Candilama,Puskesmas Candilama,Semarang,5,👍👍,mangunsari makmur,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNicklQeXdnRRAB!2m1!1s0x0:0x92f4c1264dfc1174!3m1!1s2@1:CIHM0ogKEICAgICbrIPywgE%7C%7C?hl=en,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Candilama&query_place_id=ChIJfTcYIX6McC4RdBH8TSbB9JI,Puskesmas Candilama.csv,2,False,True,True,True
